"User_ID";"Campaign";"Channel";"Last_Touch_Time";"Conversion_Date";"Revenue"
"U04899";"Winter Sale";"Facebook Ads";"2025-02-15 00:00:00";"2025-02-15 00:00:00";1125.99
"U04902";"Lookalike Audience";"Facebook Ads";"2025-02-16 00:00:00";"2025-02-17 00:00:00";1015.81
"U04903";"Awareness Blast";"TikTok Ads";"2025-03-02 00:00:00";"2025-03-04 00:00:00";611.98
"U04906";"Winter Sale";"Facebook Ads";"2025-06-18 00:00:00";"2025-06-18 00:00:00";348.87
"U04909";"Organic Landing";"Organic Search";"2025-02-16 00:00:00";"2025-02-18 00:00:00";240.26
"U04910";"SEO Blog";"Organic Search";"2025-06-28 00:00:00";"2025-06-30 00:00:00";1143.71
"U04920";"Generic Search";"Google Ads";"2025-06-26 00:00:00";"2025-06-27 00:00:00";934.78
"U04922";"Organic Landing";"Organic Search";"2025-02-20 00:00:00";"2025-02-20 00:00:00";91.69
"U04926";"Generic Search";"Google Ads";"2025-03-30 00:00:00";"2025-03-31 00:00:00";304.39
"U04929";"SEO Blog";"Organic Search";"2025-01-07 00:00:00";"2025-01-07 00:00:00";373.91
"U04932";"Awareness Blast";"TikTok Ads";"2025-03-22 00:00:00";"2025-03-23 00:00:00";1101.44
"U04934";"Organic Landing";"Organic Search";"2025-06-18 00:00:00";"2025-06-19 00:00:00";455.18
"U04935";"Generic Search";"Google Ads";"2025-02-28 00:00:00";"2025-03-03 00:00:00";407.2
"U04941";"Awareness Blast";"TikTok Ads";"2025-03-24 00:00:00";"2025-03-27 00:00:00";698.78
"U04949";"UGC Campaign";"TikTok Ads";"2025-02-01 00:00:00";"2025-02-04 00:00:00";307.32
"U04952";"Generic Search";"Google Ads";"2025-04-10 00:00:00";"2025-04-12 00:00:00";1086.46
"U04976";"Competitor Search";"Google Ads";"2025-01-20 00:00:00";"2025-01-22 00:00:00";997.56
"U04984";"UGC Campaign";"TikTok Ads";"2025-01-09 00:00:00";"2025-01-11 00:00:00";315.41
"U04986";"UGC Campaign";"TikTok Ads";"2025-04-21 00:00:00";"2025-04-24 00:00:00";91.13
"U04989";"Influencer Push";"TikTok Ads";"2025-06-21 00:00:00";"2025-06-23 00:00:00";640.76
"U04997";"Awareness Blast";"TikTok Ads";"2025-04-04 00:00:00";"2025-04-06 00:00:00";1139.09
"U04998";"SEO Blog";"Organic Search";"2025-06-21 00:00:00";"2025-06-22 00:00:00";1097.96
"U05000";"Brand Search";"Google Ads";"2025-03-31 00:00:00";"2025-04-02 00:00:00";502.23
"U05004";"UGC Campaign";"TikTok Ads";"2025-06-22 00:00:00";"2025-06-24 00:00:00";117.54
"U05011";"SEO Blog";"Organic Search";"2025-06-12 00:00:00";"2025-06-12 00:00:00";1044.8
"U05022";"Brand Search";"Google Ads";"2025-04-11 00:00:00";"2025-04-14 00:00:00";922.02
"U05028";"Awareness Blast";"TikTok Ads";"2025-06-09 00:00:00";"2025-06-11 00:00:00";761.54
"U05034";"Brand Search";"Google Ads";"2025-04-09 00:00:00";"2025-04-10 00:00:00";1148.52
"U05045";"UGC Campaign";"TikTok Ads";"2025-01-31 00:00:00";"2025-02-03 00:00:00";131.76
"U05050";"SEO Blog";"Organic Search";"2025-05-06 00:00:00";"2025-05-06 00:00:00";125.4
"U05051";"Organic Landing";"Organic Search";"2025-03-01 00:00:00";"2025-03-04 00:00:00";740.38
"U05053";"SEO Blog";"Organic Search";"2025-01-06 00:00:00";"2025-01-07 00:00:00";278.87
"U05063";"Awareness Blast";"TikTok Ads";"2025-04-21 00:00:00";"2025-04-22 00:00:00";499.53
"U05064";"Organic Landing";"Organic Search";"2025-04-10 00:00:00";"2025-04-11 00:00:00";262.6
"U05068";"Winter Sale";"Facebook Ads";"2025-02-18 00:00:00";"2025-02-21 00:00:00";351.49
"U05075";"Brand Search";"Google Ads";"2025-01-10 00:00:00";"2025-01-13 00:00:00";1177.97
"U05080";"SEO Blog";"Organic Search";"2025-05-01 00:00:00";"2025-05-02 00:00:00";1178.33
"U05085";"Influencer Push";"TikTok Ads";"2025-05-19 00:00:00";"2025-05-20 00:00:00";532.13
"U05094";"Awareness Blast";"TikTok Ads";"2025-02-27 00:00:00";"2025-02-28 00:00:00";1034.42
"U05097";"Generic Search";"Google Ads";"2025-03-09 00:00:00";"2025-03-09 00:00:00";1054.42
"U05109";"Generic Search";"Google Ads";"2025-03-23 00:00:00";"2025-03-24 00:00:00";617.07
"U05110";"Lookalike Audience";"Facebook Ads";"2025-06-13 00:00:00";"2025-06-13 00:00:00";857.36
"U05124";"SEO Blog";"Organic Search";"2025-04-10 00:00:00";"2025-04-11 00:00:00";149.14
"U05129";"Organic Landing";"Organic Search";"2025-06-03 00:00:00";"2025-06-05 00:00:00";151.39
"U05138";"Brand Search";"Google Ads";"2025-03-19 00:00:00";"2025-03-20 00:00:00";870.74
"U05150";"Generic Search";"Google Ads";"2025-03-05 00:00:00";"2025-03-05 00:00:00";1049.0
"U05152";"SEO Blog";"Organic Search";"2025-06-14 00:00:00";"2025-06-16 00:00:00";1144.24
"U05159";"UGC Campaign";"TikTok Ads";"2025-03-26 00:00:00";"2025-03-28 00:00:00";1135.99
"U05172";"Retargeting";"Facebook Ads";"2025-01-19 00:00:00";"2025-01-20 00:00:00";839.6
"U05181";"Awareness Blast";"TikTok Ads";"2025-06-26 00:00:00";"2025-06-26 00:00:00";407.66
"U05183";"Organic Landing";"Organic Search";"2025-06-08 00:00:00";"2025-06-08 00:00:00";1139.94
"U05191";"Retargeting";"Facebook Ads";"2025-02-22 00:00:00";"2025-02-23 00:00:00";284.69
"U05203";"Generic Search";"Google Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";1161.11
"U05205";"Awareness Blast";"TikTok Ads";"2025-02-17 00:00:00";"2025-02-18 00:00:00";309.45
"U05242";"Organic Landing";"Organic Search";"2025-01-05 00:00:00";"2025-01-07 00:00:00";981.66
"U05252";"Influencer Push";"TikTok Ads";"2025-03-12 00:00:00";"2025-03-12 00:00:00";1074.81
"U05255";"Retargeting";"Facebook Ads";"2025-05-21 00:00:00";"2025-05-24 00:00:00";110.63
"U05258";"Lookalike Audience";"Facebook Ads";"2025-05-04 00:00:00";"2025-05-05 00:00:00";820.43
"U05266";"Winter Sale";"Facebook Ads";"2025-02-09 00:00:00";"2025-02-10 00:00:00";668.81
"U05284";"SEO Blog";"Organic Search";"2025-03-21 00:00:00";"2025-03-22 00:00:00";1194.56
"U05286";"Lookalike Audience";"Facebook Ads";"2025-06-23 00:00:00";"2025-06-24 00:00:00";140.32
"U05293";"Awareness Blast";"TikTok Ads";"2025-05-03 00:00:00";"2025-05-04 00:00:00";280.83
"U05299";"Awareness Blast";"TikTok Ads";"2025-04-14 00:00:00";"2025-04-15 00:00:00";615.36
"U05300";"Organic Landing";"Organic Search";"2025-06-24 00:00:00";"2025-06-26 00:00:00";937.63
"U05305";"Retargeting";"Facebook Ads";"2025-07-03 00:00:00";"2025-07-05 00:00:00";355.62
"U05308";"Lookalike Audience";"Facebook Ads";"2025-04-12 00:00:00";"2025-04-12 00:00:00";749.42
"U05310";"Winter Sale";"Facebook Ads";"2025-03-11 00:00:00";"2025-03-13 00:00:00";119.22
"U05313";"Winter Sale";"Facebook Ads";"2025-05-29 00:00:00";"2025-05-31 00:00:00";638.37
"U05317";"Winter Sale";"Facebook Ads";"2025-04-01 00:00:00";"2025-04-03 00:00:00";1073.53
"U05320";"Organic Landing";"Organic Search";"2025-04-14 00:00:00";"2025-04-14 00:00:00";784.01
"U05322";"Organic Landing";"Organic Search";"2025-05-07 00:00:00";"2025-05-08 00:00:00";697.01
"U05323";"UGC Campaign";"TikTok Ads";"2025-05-21 00:00:00";"2025-05-22 00:00:00";251.08
"U05335";"SEO Blog";"Organic Search";"2025-05-23 00:00:00";"2025-05-26 00:00:00";111.73
"U05341";"Brand Search";"Google Ads";"2025-05-08 00:00:00";"2025-05-10 00:00:00";1191.44
"U05348";"Retargeting";"Facebook Ads";"2025-04-16 00:00:00";"2025-04-17 00:00:00";339.15
"U05350";"Influencer Push";"TikTok Ads";"2025-02-20 00:00:00";"2025-02-21 00:00:00";398.5
"U05361";"Competitor Search";"Google Ads";"2025-07-02 00:00:00";"2025-07-02 00:00:00";335.94
"U05364";"UGC Campaign";"TikTok Ads";"2025-01-22 00:00:00";"2025-01-23 00:00:00";954.51
"U05370";"Competitor Search";"Google Ads";"2025-02-28 00:00:00";"2025-03-01 00:00:00";1046.2
"U05371";"Lookalike Audience";"Facebook Ads";"2025-04-27 00:00:00";"2025-04-29 00:00:00";464.02
"U05379";"Retargeting";"Facebook Ads";"2025-05-02 00:00:00";"2025-05-02 00:00:00";1153.1
"U05380";"Organic Landing";"Organic Search";"2025-06-30 00:00:00";"2025-07-03 00:00:00";287.81
"U05382";"SEO Blog";"Organic Search";"2025-01-17 00:00:00";"2025-01-18 00:00:00";753.57
"U05393";"Influencer Push";"TikTok Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";754.08
"U05397";"Winter Sale";"Facebook Ads";"2025-04-13 00:00:00";"2025-04-15 00:00:00";879.66
"U05402";"Winter Sale";"Facebook Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";1177.8
"U05406";"Winter Sale";"Facebook Ads";"2025-06-20 00:00:00";"2025-06-21 00:00:00";814.99
"U05408";"Brand Search";"Google Ads";"2025-02-09 00:00:00";"2025-02-10 00:00:00";410.61
"U05411";"UGC Campaign";"TikTok Ads";"2025-04-11 00:00:00";"2025-04-12 00:00:00";279.8
"U05413";"Retargeting";"Facebook Ads";"2025-05-19 00:00:00";"2025-05-21 00:00:00";559.69
"U05420";"UGC Campaign";"TikTok Ads";"2025-05-27 00:00:00";"2025-05-29 00:00:00";338.78
"U05422";"Influencer Push";"TikTok Ads";"2025-06-30 00:00:00";"2025-07-03 00:00:00";534.55
"U05426";"Lookalike Audience";"Facebook Ads";"2025-03-05 00:00:00";"2025-03-06 00:00:00";425.9
"U05433";"Brand Search";"Google Ads";"2025-04-16 00:00:00";"2025-04-18 00:00:00";141.3
"U05434";"UGC Campaign";"TikTok Ads";"2025-02-15 00:00:00";"2025-02-17 00:00:00";198.82
"U05449";"Generic Search";"Google Ads";"2025-05-31 00:00:00";"2025-06-02 00:00:00";1021.09
"U05452";"Competitor Search";"Google Ads";"2025-03-22 00:00:00";"2025-03-22 00:00:00";85.66
"U05472";"Organic Landing";"Organic Search";"2025-01-20 00:00:00";"2025-01-22 00:00:00";423.28
"U05475";"Brand Search";"Google Ads";"2025-04-25 00:00:00";"2025-04-25 00:00:00";751.02
"U05477";"Influencer Push";"TikTok Ads";"2025-02-03 00:00:00";"2025-02-03 00:00:00";1059.27
"U05479";"Awareness Blast";"TikTok Ads";"2025-05-09 00:00:00";"2025-05-10 00:00:00";1035.74
"U05495";"Retargeting";"Facebook Ads";"2025-03-03 00:00:00";"2025-03-05 00:00:00";602.26
"U05499";"SEO Blog";"Organic Search";"2025-04-28 00:00:00";"2025-04-29 00:00:00";849.22
"U05503";"Organic Landing";"Organic Search";"2025-07-08 00:00:00";"2025-07-09 00:00:00";376.68
"U05508";"Awareness Blast";"TikTok Ads";"2025-04-03 00:00:00";"2025-04-03 00:00:00";121.08
"U05510";"Retargeting";"Facebook Ads";"2025-03-10 00:00:00";"2025-03-12 00:00:00";182.76
"U05512";"Retargeting";"Facebook Ads";"2025-04-07 00:00:00";"2025-04-07 00:00:00";839.37
"U05516";"Awareness Blast";"TikTok Ads";"2025-06-17 00:00:00";"2025-06-20 00:00:00";1185.2
"U05525";"Organic Landing";"Organic Search";"2025-04-12 00:00:00";"2025-04-14 00:00:00";149.28
"U05549";"Organic Landing";"Organic Search";"2025-04-09 00:00:00";"2025-04-11 00:00:00";190.17
"U05552";"Lookalike Audience";"Facebook Ads";"2025-06-28 00:00:00";"2025-06-28 00:00:00";588.02
"U05554";"UGC Campaign";"TikTok Ads";"2025-05-29 00:00:00";"2025-05-31 00:00:00";691.22
"U05562";"Awareness Blast";"TikTok Ads";"2025-02-11 00:00:00";"2025-02-12 00:00:00";219.2
"U05576";"Influencer Push";"TikTok Ads";"2025-03-14 00:00:00";"2025-03-14 00:00:00";758.12
"U05589";"Generic Search";"Google Ads";"2025-05-04 00:00:00";"2025-05-06 00:00:00";838.67
"U05594";"Competitor Search";"Google Ads";"2025-06-20 00:00:00";"2025-06-22 00:00:00";379.32
"U05597";"UGC Campaign";"TikTok Ads";"2025-05-01 00:00:00";"2025-05-02 00:00:00";1014.53
"U05600";"SEO Blog";"Organic Search";"2025-04-11 00:00:00";"2025-04-13 00:00:00";300.08
"U05612";"SEO Blog";"Organic Search";"2025-04-07 00:00:00";"2025-04-09 00:00:00";990.67
"U05623";"Competitor Search";"Google Ads";"2025-06-14 00:00:00";"2025-06-14 00:00:00";466.96
"U05625";"UGC Campaign";"TikTok Ads";"2025-03-27 00:00:00";"2025-03-30 00:00:00";417.11
"U05636";"Brand Search";"Google Ads";"2025-06-04 00:00:00";"2025-06-05 00:00:00";123.58
"U05640";"SEO Blog";"Organic Search";"2025-04-27 00:00:00";"2025-04-29 00:00:00";803.74
"U05643";"Influencer Push";"TikTok Ads";"2025-05-13 00:00:00";"2025-05-15 00:00:00";1053.45
"U05644";"Brand Search";"Google Ads";"2025-02-01 00:00:00";"2025-02-02 00:00:00";669.23
"U05649";"Influencer Push";"TikTok Ads";"2025-06-19 00:00:00";"2025-06-21 00:00:00";850.8
"U05662";"Generic Search";"Google Ads";"2025-03-11 00:00:00";"2025-03-12 00:00:00";1085.8
"U05664";"Generic Search";"Google Ads";"2025-04-24 00:00:00";"2025-04-24 00:00:00";970.92
"U05678";"Lookalike Audience";"Facebook Ads";"2025-03-16 00:00:00";"2025-03-17 00:00:00";335.2
"U05679";"Winter Sale";"Facebook Ads";"2025-04-02 00:00:00";"2025-04-03 00:00:00";785.13
"U05681";"UGC Campaign";"TikTok Ads";"2025-06-28 00:00:00";"2025-06-30 00:00:00";892.26
"U05686";"Organic Landing";"Organic Search";"2025-01-30 00:00:00";"2025-02-01 00:00:00";1115.28
"U05691";"Influencer Push";"TikTok Ads";"2025-04-28 00:00:00";"2025-04-29 00:00:00";1066.47
"U05699";"Influencer Push";"TikTok Ads";"2025-01-11 00:00:00";"2025-01-13 00:00:00";563.83
"U05724";"Retargeting";"Facebook Ads";"2025-06-30 00:00:00";"2025-06-30 00:00:00";1092.21
"U05740";"SEO Blog";"Organic Search";"2025-04-17 00:00:00";"2025-04-20 00:00:00";561.13
"U05749";"Influencer Push";"TikTok Ads";"2025-05-14 00:00:00";"2025-05-15 00:00:00";90.2
"U05751";"SEO Blog";"Organic Search";"2025-01-19 00:00:00";"2025-01-19 00:00:00";613.78
"U05760";"Brand Search";"Google Ads";"2025-01-17 00:00:00";"2025-01-19 00:00:00";1009.99
"U05762";"Generic Search";"Google Ads";"2025-05-20 00:00:00";"2025-05-20 00:00:00";344.68
"U05769";"Influencer Push";"TikTok Ads";"2025-02-04 00:00:00";"2025-02-06 00:00:00";1186.88
"U05776";"Influencer Push";"TikTok Ads";"2025-06-08 00:00:00";"2025-06-09 00:00:00";1136.96
"U05782";"Winter Sale";"Facebook Ads";"2025-05-05 00:00:00";"2025-05-05 00:00:00";845.21
"U05795";"Competitor Search";"Google Ads";"2025-06-29 00:00:00";"2025-07-02 00:00:00";1121.92
"U05804";"Retargeting";"Facebook Ads";"2025-03-07 00:00:00";"2025-03-08 00:00:00";614.55
"U05807";"Organic Landing";"Organic Search";"2025-04-09 00:00:00";"2025-04-10 00:00:00";781.95
"U05811";"Retargeting";"Facebook Ads";"2025-05-24 00:00:00";"2025-05-26 00:00:00";1191.05
"U05828";"Generic Search";"Google Ads";"2025-02-19 00:00:00";"2025-02-21 00:00:00";403.04
"U05831";"Winter Sale";"Facebook Ads";"2025-06-23 00:00:00";"2025-06-24 00:00:00";371.09
"U05844";"Lookalike Audience";"Facebook Ads";"2025-01-30 00:00:00";"2025-02-02 00:00:00";615.51
"U05845";"Competitor Search";"Google Ads";"2025-04-06 00:00:00";"2025-04-09 00:00:00";738.45
"U05856";"Generic Search";"Google Ads";"2025-04-08 00:00:00";"2025-04-10 00:00:00";347.91
"U05860";"SEO Blog";"Organic Search";"2025-02-24 00:00:00";"2025-02-26 00:00:00";619.54
"U05873";"Generic Search";"Google Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";892.94
"U05876";"Lookalike Audience";"Facebook Ads";"2025-01-14 00:00:00";"2025-01-15 00:00:00";295.31
"U05882";"Competitor Search";"Google Ads";"2025-01-24 00:00:00";"2025-01-26 00:00:00";607.6
"U05888";"Influencer Push";"TikTok Ads";"2025-05-09 00:00:00";"2025-05-09 00:00:00";723.2
"U05891";"UGC Campaign";"TikTok Ads";"2025-03-26 00:00:00";"2025-03-26 00:00:00";150.86
"U05892";"Brand Search";"Google Ads";"2025-01-04 00:00:00";"2025-01-05 00:00:00";1164.7
"U05901";"Organic Landing";"Organic Search";"2025-06-03 00:00:00";"2025-06-05 00:00:00";561.86
"U05905";"SEO Blog";"Organic Search";"2025-05-09 00:00:00";"2025-05-11 00:00:00";697.51
"U05911";"Generic Search";"Google Ads";"2025-07-05 00:00:00";"2025-07-07 00:00:00";158.71
"U05926";"Organic Landing";"Organic Search";"2025-03-11 00:00:00";"2025-03-12 00:00:00";1069.61
"U05927";"Retargeting";"Facebook Ads";"2025-02-16 00:00:00";"2025-02-17 00:00:00";959.75
"U05931";"Generic Search";"Google Ads";"2025-03-28 00:00:00";"2025-03-28 00:00:00";255.12
"U05938";"Brand Search";"Google Ads";"2025-04-11 00:00:00";"2025-04-11 00:00:00";517.85
"U05946";"Retargeting";"Facebook Ads";"2025-06-19 00:00:00";"2025-06-19 00:00:00";884.64
"U05948";"Organic Landing";"Organic Search";"2025-05-02 00:00:00";"2025-05-03 00:00:00";567.99
"U05951";"Influencer Push";"TikTok Ads";"2025-01-25 00:00:00";"2025-01-26 00:00:00";266.48
"U05952";"Awareness Blast";"TikTok Ads";"2025-04-17 00:00:00";"2025-04-19 00:00:00";1071.55
"U05963";"Organic Landing";"Organic Search";"2025-02-17 00:00:00";"2025-02-19 00:00:00";1128.14
"U05964";"Retargeting";"Facebook Ads";"2025-05-15 00:00:00";"2025-05-16 00:00:00";715.51
"U05965";"Generic Search";"Google Ads";"2025-03-16 00:00:00";"2025-03-17 00:00:00";89.75
"U05967";"UGC Campaign";"TikTok Ads";"2025-06-07 00:00:00";"2025-06-07 00:00:00";1166.56
"U05976";"Generic Search";"Google Ads";"2025-05-25 00:00:00";"2025-05-26 00:00:00";231.54
"U05980";"Generic Search";"Google Ads";"2025-06-18 00:00:00";"2025-06-20 00:00:00";447.56
"U06001";"SEO Blog";"Organic Search";"2025-06-28 00:00:00";"2025-06-29 00:00:00";1144.43
"U06002";"Generic Search";"Google Ads";"2025-01-29 00:00:00";"2025-02-01 00:00:00";515.8
"U06005";"Winter Sale";"Facebook Ads";"2025-01-27 00:00:00";"2025-01-30 00:00:00";1117.28
"U06009";"Competitor Search";"Google Ads";"2025-03-14 00:00:00";"2025-03-17 00:00:00";179.77
"U06027";"Competitor Search";"Google Ads";"2025-03-04 00:00:00";"2025-03-04 00:00:00";602.19
"U06031";"UGC Campaign";"TikTok Ads";"2025-03-03 00:00:00";"2025-03-03 00:00:00";190.77
"U06037";"Winter Sale";"Facebook Ads";"2025-02-13 00:00:00";"2025-02-14 00:00:00";610.78
"U06048";"Organic Landing";"Organic Search";"2025-04-30 00:00:00";"2025-05-02 00:00:00";746.77
"U06049";"Competitor Search";"Google Ads";"2025-05-13 00:00:00";"2025-05-15 00:00:00";874.32
"U06054";"SEO Blog";"Organic Search";"2025-04-01 00:00:00";"2025-04-01 00:00:00";357.61
"U06057";"Influencer Push";"TikTok Ads";"2025-02-21 00:00:00";"2025-02-23 00:00:00";174.29
"U06067";"Organic Landing";"Organic Search";"2025-04-17 00:00:00";"2025-04-19 00:00:00";912.46
"U06075";"Organic Landing";"Organic Search";"2025-04-11 00:00:00";"2025-04-13 00:00:00";569.51
"U06086";"Competitor Search";"Google Ads";"2025-04-22 00:00:00";"2025-04-24 00:00:00";94.73
"U06087";"Organic Landing";"Organic Search";"2025-04-20 00:00:00";"2025-04-21 00:00:00";380.76
"U06090";"Organic Landing";"Organic Search";"2025-04-08 00:00:00";"2025-04-09 00:00:00";509.28
"U06093";"Retargeting";"Facebook Ads";"2025-06-06 00:00:00";"2025-06-09 00:00:00";408.41
"U06094";"Organic Landing";"Organic Search";"2025-03-13 00:00:00";"2025-03-16 00:00:00";677.03
"U06103";"Winter Sale";"Facebook Ads";"2025-01-09 00:00:00";"2025-01-09 00:00:00";1073.5
"U06107";"Lookalike Audience";"Facebook Ads";"2025-04-04 00:00:00";"2025-04-04 00:00:00";643.81
"U06129";"Brand Search";"Google Ads";"2025-05-17 00:00:00";"2025-05-20 00:00:00";277.37
"U06136";"Awareness Blast";"TikTok Ads";"2025-03-05 00:00:00";"2025-03-06 00:00:00";550.59
"U06145";"SEO Blog";"Organic Search";"2025-03-28 00:00:00";"2025-03-30 00:00:00";237.73
"U06147";"Brand Search";"Google Ads";"2025-01-27 00:00:00";"2025-01-28 00:00:00";434.94
"U06158";"Generic Search";"Google Ads";"2025-06-03 00:00:00";"2025-06-06 00:00:00";825.32
"U06159";"Retargeting";"Facebook Ads";"2025-05-23 00:00:00";"2025-05-24 00:00:00";1138.75
"U06163";"Winter Sale";"Facebook Ads";"2025-03-28 00:00:00";"2025-03-28 00:00:00";377.9
"U06189";"Generic Search";"Google Ads";"2025-06-02 00:00:00";"2025-06-04 00:00:00";472.3
"U06217";"Organic Landing";"Organic Search";"2025-01-11 00:00:00";"2025-01-12 00:00:00";229.19
"U06221";"UGC Campaign";"TikTok Ads";"2025-02-13 00:00:00";"2025-02-15 00:00:00";549.48
"U06222";"Influencer Push";"TikTok Ads";"2025-01-29 00:00:00";"2025-01-31 00:00:00";191.68
"U06232";"Winter Sale";"Facebook Ads";"2025-05-13 00:00:00";"2025-05-13 00:00:00";145.44
"U06238";"Organic Landing";"Organic Search";"2025-04-12 00:00:00";"2025-04-15 00:00:00";482.82
"U06245";"Brand Search";"Google Ads";"2025-02-12 00:00:00";"2025-02-13 00:00:00";403.47
"U06264";"SEO Blog";"Organic Search";"2025-02-19 00:00:00";"2025-02-19 00:00:00";212.94
"U06266";"Influencer Push";"TikTok Ads";"2025-01-31 00:00:00";"2025-02-02 00:00:00";759.26
"U06273";"SEO Blog";"Organic Search";"2025-05-18 00:00:00";"2025-05-19 00:00:00";768.98
"U06279";"SEO Blog";"Organic Search";"2025-03-14 00:00:00";"2025-03-16 00:00:00";1112.54
"U06297";"Organic Landing";"Organic Search";"2025-04-18 00:00:00";"2025-04-19 00:00:00";686.16
"U06298";"Lookalike Audience";"Facebook Ads";"2025-06-17 00:00:00";"2025-06-17 00:00:00";634.21
"U06301";"Organic Landing";"Organic Search";"2025-03-26 00:00:00";"2025-03-27 00:00:00";984.34
"U06302";"UGC Campaign";"TikTok Ads";"2025-01-24 00:00:00";"2025-01-26 00:00:00";80.05
"U06308";"Influencer Push";"TikTok Ads";"2025-06-03 00:00:00";"2025-06-04 00:00:00";764.93
"U06314";"Retargeting";"Facebook Ads";"2025-04-29 00:00:00";"2025-04-30 00:00:00";183.76
"U06317";"Competitor Search";"Google Ads";"2025-06-22 00:00:00";"2025-06-25 00:00:00";736.67
"U06319";"Organic Landing";"Organic Search";"2025-03-25 00:00:00";"2025-03-26 00:00:00";126.5
"U06320";"SEO Blog";"Organic Search";"2025-02-27 00:00:00";"2025-03-02 00:00:00";79.63
"U06321";"Organic Landing";"Organic Search";"2025-02-12 00:00:00";"2025-02-13 00:00:00";111.36
"U06340";"UGC Campaign";"TikTok Ads";"2025-07-03 00:00:00";"2025-07-03 00:00:00";186.91
"U06341";"Brand Search";"Google Ads";"2025-05-02 00:00:00";"2025-05-04 00:00:00";1120.62
"U06344";"Influencer Push";"TikTok Ads";"2025-04-10 00:00:00";"2025-04-12 00:00:00";1090.69
"U06346";"Brand Search";"Google Ads";"2025-02-15 00:00:00";"2025-02-17 00:00:00";1071.62
"U06366";"UGC Campaign";"TikTok Ads";"2025-04-04 00:00:00";"2025-04-05 00:00:00";749.31
"U06369";"SEO Blog";"Organic Search";"2025-05-14 00:00:00";"2025-05-17 00:00:00";213.44
"U06370";"Awareness Blast";"TikTok Ads";"2025-03-24 00:00:00";"2025-03-25 00:00:00";424.0
"U06385";"Lookalike Audience";"Facebook Ads";"2025-06-28 00:00:00";"2025-06-29 00:00:00";504.42
"U06387";"Winter Sale";"Facebook Ads";"2025-03-10 00:00:00";"2025-03-10 00:00:00";342.4
"U06394";"Awareness Blast";"TikTok Ads";"2025-04-16 00:00:00";"2025-04-18 00:00:00";1193.74
"U06402";"Brand Search";"Google Ads";"2025-05-24 00:00:00";"2025-05-25 00:00:00";149.05
"U06408";"Organic Landing";"Organic Search";"2025-05-06 00:00:00";"2025-05-08 00:00:00";201.63
"U06420";"Winter Sale";"Facebook Ads";"2025-03-08 00:00:00";"2025-03-11 00:00:00";1119.24
"U06435";"Retargeting";"Facebook Ads";"2025-02-05 00:00:00";"2025-02-07 00:00:00";326.37
"U06449";"Awareness Blast";"TikTok Ads";"2025-07-09 00:00:00";"2025-07-09 00:00:00";240.8
"U06454";"Competitor Search";"Google Ads";"2025-03-04 00:00:00";"2025-03-07 00:00:00";523.24
"U06459";"SEO Blog";"Organic Search";"2025-04-22 00:00:00";"2025-04-22 00:00:00";1072.09
"U06462";"Generic Search";"Google Ads";"2025-01-16 00:00:00";"2025-01-19 00:00:00";908.84
"U06464";"Organic Landing";"Organic Search";"2025-02-21 00:00:00";"2025-02-22 00:00:00";957.16
"U06470";"UGC Campaign";"TikTok Ads";"2025-05-29 00:00:00";"2025-06-01 00:00:00";582.76
"U06477";"Brand Search";"Google Ads";"2025-05-25 00:00:00";"2025-05-26 00:00:00";228.96
"U06481";"Retargeting";"Facebook Ads";"2025-04-05 00:00:00";"2025-04-07 00:00:00";457.78
"U06482";"SEO Blog";"Organic Search";"2025-01-12 00:00:00";"2025-01-14 00:00:00";1169.47
"U06485";"Competitor Search";"Google Ads";"2025-06-16 00:00:00";"2025-06-18 00:00:00";707.22
"U06487";"Winter Sale";"Facebook Ads";"2025-01-27 00:00:00";"2025-01-30 00:00:00";219.44
"U06488";"UGC Campaign";"TikTok Ads";"2025-01-21 00:00:00";"2025-01-24 00:00:00";783.16
"U06489";"Awareness Blast";"TikTok Ads";"2025-05-18 00:00:00";"2025-05-20 00:00:00";695.26
"U06497";"Awareness Blast";"TikTok Ads";"2025-02-11 00:00:00";"2025-02-13 00:00:00";667.76
"U06500";"Competitor Search";"Google Ads";"2025-03-07 00:00:00";"2025-03-07 00:00:00";976.41
"U06503";"Lookalike Audience";"Facebook Ads";"2025-06-26 00:00:00";"2025-06-27 00:00:00";641.43
"U06509";"Retargeting";"Facebook Ads";"2025-04-25 00:00:00";"2025-04-26 00:00:00";378.14
"U06510";"Brand Search";"Google Ads";"2025-01-23 00:00:00";"2025-01-24 00:00:00";1171.48
"U06520";"UGC Campaign";"TikTok Ads";"2025-01-13 00:00:00";"2025-01-14 00:00:00";523.14
"U06524";"SEO Blog";"Organic Search";"2025-02-01 00:00:00";"2025-02-04 00:00:00";520.65
"U06534";"Brand Search";"Google Ads";"2025-01-13 00:00:00";"2025-01-13 00:00:00";598.81
"U06536";"Competitor Search";"Google Ads";"2025-03-02 00:00:00";"2025-03-03 00:00:00";784.55
"U06544";"SEO Blog";"Organic Search";"2025-01-31 00:00:00";"2025-01-31 00:00:00";411.76
"U06546";"Awareness Blast";"TikTok Ads";"2025-03-20 00:00:00";"2025-03-22 00:00:00";1134.65
