user_id,conversion_date,revenue,Date,Hour,Weekday,Month,user_id_clean
U05769,2025-02-06 02:38:00+00:00,1186.88,2025-02-06,2,Thursday,February,u05769
U05776,2025-06-09 14:45:33+00:00,1136.96,2025-06-09,14,Monday,June,u05776
U05782,2025-05-05 14:11:27+00:00,845.21,2025-05-05,14,Monday,May,u05782
U05795,2025-07-02 13:55:32+00:00,1121.92,2025-07-02,13,Wednesday,July,u05795
U05804,2025-03-08 08:33:00+00:00,614.55,2025-03-08,8,Saturday,March,u05804
U05807,2025-04-10 22:22:00+00:00,781.95,2025-04-10,22,Thursday,April,u05807
U05811,2025-05-26 09:54:21+00:00,1191.05,2025-05-26,9,Monday,May,u05811
U05828,2025-02-21 00:51:00+00:00,403.04,2025-02-21,0,Friday,February,u05828
U05831,2025-06-24 10:02:00+00:00,371.09,2025-06-24,10,Tuesday,June,u05831
U05844,2025-02-02 05:47:00+00:00,615.51,2025-02-02,5,Sunday,February,u05844
U05845,2025-04-09 00:41:32+00:00,738.45,2025-04-09,0,Wednesday,April,u05845
U05856,2025-04-10 16:10:31+00:00,347.91,2025-04-10,16,Thursday,April,u05856
U05860,2025-02-26 09:30:57+00:00,619.54,2025-02-26,9,Wednesday,February,u05860
U05873,2025-04-22 07:56:48+00:00,892.94,2025-04-22,7,Tuesday,April,u05873
U05876,2025-01-15 14:10:00+00:00,295.31,2025-01-15,14,Wednesday,January,u05876
U05882,2025-01-26 18:51:00+00:00,607.6,2025-01-26,18,Sunday,January,u05882
U05888,2025-05-09 09:00:33+00:00,723.2,2025-05-09,9,Friday,May,u05888
U05891,2025-03-26 13:48:57+00:00,150.86,2025-03-26,13,Wednesday,March,u05891
U05892,2025-01-05 06:32:37+00:00,1164.7,2025-01-05,6,Sunday,January,u05892
U05901,2025-06-05 19:27:30+00:00,561.86,2025-06-05,19,Thursday,June,u05901
U05905,2025-05-11 03:23:31+00:00,697.51,2025-05-11,3,Sunday,May,u05905
U05911,2025-07-07 10:40:42+00:00,158.71,2025-07-07,10,Monday,July,u05911
U05926,2025-03-12 04:34:00+00:00,1069.61,2025-03-12,4,Wednesday,March,u05926
U05927,2025-02-17 08:17:00+00:00,959.75,2025-02-17,8,Monday,February,u05927
U05931,2025-03-28 05:46:00+00:00,255.12,2025-03-28,5,Friday,March,u05931
U05938,2025-04-11 14:53:00+00:00,517.85,2025-04-11,14,Friday,April,u05938
U05946,2025-06-19 15:32:57+00:00,884.64,2025-06-19,15,Thursday,June,u05946
U05948,2025-05-03 04:52:00+00:00,567.99,2025-05-03,4,Saturday,May,u05948
U05951,2025-01-26 23:34:39+00:00,266.48,2025-01-26,23,Sunday,January,u05951
U05952,2025-04-19 12:27:49+00:00,1071.55,2025-04-19,12,Saturday,April,u05952
U05963,2025-02-19 23:42:00+00:00,1128.14,2025-02-19,23,Wednesday,February,u05963
U05964,2025-05-16 19:48:25+00:00,715.51,2025-05-16,19,Friday,May,u05964
U05965,2025-03-17 13:43:42+00:00,89.75,2025-03-17,13,Monday,March,u05965
U05967,2025-06-07 16:47:02+00:00,1166.56,2025-06-07,16,Saturday,June,u05967
U05976,2025-05-26 04:38:34+00:00,231.54,2025-05-26,4,Monday,May,u05976
U05980,2025-06-20 10:42:00+00:00,447.56,2025-06-20,10,Friday,June,u05980
U06001,2025-06-29 02:47:00+00:00,1144.43,2025-06-29,2,Sunday,June,u06001
U06002,2025-02-01 01:00:39+00:00,515.8,2025-02-01,1,Saturday,February,u06002
U06005,2025-01-30 19:51:30+00:00,1117.28,2025-01-30,19,Thursday,January,u06005
U06009,2025-03-17 16:35:07+00:00,179.77,2025-03-17,16,Monday,March,u06009
U06027,2025-03-04 17:59:00+00:00,602.19,2025-03-04,17,Tuesday,March,u06027
U06031,2025-03-03 20:11:00+00:00,190.77,2025-03-03,20,Monday,March,u06031
U06037,2025-02-14 14:15:03+00:00,610.78,2025-02-14,14,Friday,February,u06037
U06048,2025-05-02 10:12:15+00:00,746.77,2025-05-02,10,Friday,May,u06048
U06049,2025-05-15 17:46:00+00:00,874.32,2025-05-15,17,Thursday,May,u06049
U06054,2025-04-01 17:11:03+00:00,357.61,2025-04-01,17,Tuesday,April,u06054
U06057,2025-02-23 04:44:47+00:00,174.29,2025-02-23,4,Sunday,February,u06057
U06067,2025-04-19 10:56:00+00:00,912.46,2025-04-19,10,Saturday,April,u06067
U06075,2025-04-13 06:16:30+00:00,569.51,2025-04-13,6,Sunday,April,u06075
U06086,2025-04-24 12:27:32+00:00,94.73,2025-04-24,12,Thursday,April,u06086
U06087,2025-04-21 22:51:48+00:00,380.76,2025-04-21,22,Monday,April,u06087
U06090,2025-04-09 14:21:50+00:00,509.28,2025-04-09,14,Wednesday,April,u06090
U06093,2025-06-09 13:29:36+00:00,408.41,2025-06-09,13,Monday,June,u06093
U06094,2025-03-16 05:56:54+00:00,677.03,2025-03-16,5,Sunday,March,u06094
U06103,2025-01-09 08:38:00+00:00,1073.5,2025-01-09,8,Thursday,January,u06103
U06107,2025-04-04 04:23:36+00:00,643.81,2025-04-04,4,Friday,April,u06107
U06129,2025-05-20 18:27:39+00:00,277.37,2025-05-20,18,Tuesday,May,u06129
U06136,2025-03-06 06:57:51+00:00,550.59,2025-03-06,6,Thursday,March,u06136
U06145,2025-03-30 09:19:00+00:00,237.73,2025-03-30,9,Sunday,March,u06145
U06147,2025-01-28 00:08:00+00:00,434.94,2025-01-28,0,Tuesday,January,u06147
U06158,2025-06-06 06:27:00+00:00,825.32,2025-06-06,6,Friday,June,u06158
U06159,2025-05-24 09:36:55+00:00,1138.75,2025-05-24,9,Saturday,May,u06159
U06163,2025-03-28 17:20:00+00:00,377.9,2025-03-28,17,Friday,March,u06163
U06189,2025-06-04 01:58:00+00:00,472.3,2025-06-04,1,Wednesday,June,u06189
U06217,2025-01-12 03:07:36+00:00,229.19,2025-01-12,3,Sunday,January,u06217
U06221,2025-02-15 17:10:48+00:00,549.48,2025-02-15,17,Saturday,February,u06221
U06222,2025-01-31 15:39:08+00:00,191.68,2025-01-31,15,Friday,January,u06222
U06232,2025-05-13 14:30:00+00:00,145.44,2025-05-13,14,Tuesday,May,u06232
U06238,2025-04-15 12:51:00+00:00,482.82,2025-04-15,12,Tuesday,April,u06238
U06245,2025-02-13 00:00:00+00:00,403.47,2025-02-13,0,Thursday,February,u06245
U06264,2025-02-19 17:04:24+00:00,212.94,2025-02-19,17,Wednesday,February,u06264
U06266,2025-02-02 23:49:11+00:00,759.26,2025-02-02,23,Sunday,February,u06266
U06273,2025-05-19 06:17:35+00:00,768.98,2025-05-19,6,Monday,May,u06273
U06279,2025-03-16 12:01:00+00:00,1112.54,2025-03-16,12,Sunday,March,u06279
U06297,2025-04-19 01:40:35+00:00,686.16,2025-04-19,1,Saturday,April,u06297
U06298,2025-06-17 19:21:11+00:00,634.21,2025-06-17,19,Tuesday,June,u06298
U06301,2025-03-27 01:47:00+00:00,984.34,2025-03-27,1,Thursday,March,u06301
U06302,2025-01-26 14:06:14+00:00,80.05,2025-01-26,14,Sunday,January,u06302
U06308,2025-06-04 10:25:00+00:00,764.93,2025-06-04,10,Wednesday,June,u06308
U06314,2025-04-30 12:08:00+00:00,183.76,2025-04-30,12,Wednesday,April,u06314
U06317,2025-06-25 00:44:16+00:00,736.67,2025-06-25,0,Wednesday,June,u06317
U06319,2025-03-26 18:42:00+00:00,126.5,2025-03-26,18,Wednesday,March,u06319
U06320,2025-03-02 05:16:00+00:00,79.63,2025-03-02,5,Sunday,March,u06320
U06321,2025-02-13 23:27:09+00:00,111.36,2025-02-13,23,Thursday,February,u06321
U06340,2025-07-03 21:50:14+00:00,186.91,2025-07-03,21,Thursday,July,u06340
U06341,2025-05-04 08:33:28+00:00,1120.62,2025-05-04,8,Sunday,May,u06341
U06344,2025-04-12 00:07:00+00:00,1090.69,2025-04-12,0,Saturday,April,u06344
U06346,2025-02-17 04:52:00+00:00,1071.62,2025-02-17,4,Monday,February,u06346
U06366,2025-04-05 15:00:10+00:00,749.31,2025-04-05,15,Saturday,April,u06366
U06369,2025-05-17 20:54:00+00:00,213.44,2025-05-17,20,Saturday,May,u06369
U06370,2025-03-25 20:09:38+00:00,424.0,2025-03-25,20,Tuesday,March,u06370
U06385,2025-06-29 10:14:00+00:00,504.42,2025-06-29,10,Sunday,June,u06385
U06387,2025-03-10 03:13:21+00:00,342.4,2025-03-10,3,Monday,March,u06387
U06394,2025-04-18 17:15:00+00:00,1193.74,2025-04-18,17,Friday,April,u06394
U06402,2025-05-25 06:49:35+00:00,149.05,2025-05-25,6,Sunday,May,u06402
U06408,2025-05-08 13:05:00+00:00,201.63,2025-05-08,13,Thursday,May,u06408
U06420,2025-03-11 16:35:24+00:00,1119.24,2025-03-11,16,Tuesday,March,u06420
U06435,2025-02-07 04:24:45+00:00,326.37,2025-02-07,4,Friday,February,u06435
U06449,2025-07-09 21:22:33+00:00,240.8,2025-07-09,21,Wednesday,July,u06449
U06454,2025-03-07 09:38:28+00:00,523.24,2025-03-07,9,Friday,March,u06454
U06459,2025-04-22 14:06:15+00:00,1072.09,2025-04-22,14,Tuesday,April,u06459
U06462,2025-01-19 01:07:00+00:00,908.84,2025-01-19,1,Sunday,January,u06462
U06464,2025-02-22 10:06:00+00:00,957.16,2025-02-22,10,Saturday,February,u06464
U06470,2025-06-01 00:17:16+00:00,582.76,2025-06-01,0,Sunday,June,u06470
U06477,2025-05-26 22:24:51+00:00,228.96,2025-05-26,22,Monday,May,u06477
U06481,2025-04-07 00:27:00+00:00,457.78,2025-04-07,0,Monday,April,u06481
U06482,2025-01-14 12:33:16+00:00,1169.47,2025-01-14,12,Tuesday,January,u06482
U06485,2025-06-18 11:47:07+00:00,707.22,2025-06-18,11,Wednesday,June,u06485
U06487,2025-01-30 12:01:21+00:00,219.44,2025-01-30,12,Thursday,January,u06487
U06488,2025-01-24 07:09:21+00:00,783.16,2025-01-24,7,Friday,January,u06488
U06489,2025-05-20 10:54:27+00:00,695.26,2025-05-20,10,Tuesday,May,u06489
U06497,2025-02-13 13:44:00+00:00,667.76,2025-02-13,13,Thursday,February,u06497
U06500,2025-03-07 16:57:51+00:00,976.41,2025-03-07,16,Friday,March,u06500
U06503,2025-06-27 21:21:04+00:00,641.43,2025-06-27,21,Friday,June,u06503
U06509,2025-04-26 21:19:11+00:00,378.14,2025-04-26,21,Saturday,April,u06509
U06510,2025-01-24 13:10:27+00:00,1171.48,2025-01-24,13,Friday,January,u06510
U06520,2025-01-14 21:53:00+00:00,523.14,2025-01-14,21,Tuesday,January,u06520
U06524,2025-02-04 02:37:00+00:00,520.65,2025-02-04,2,Tuesday,February,u06524
U06534,2025-01-13 00:49:46+00:00,598.81,2025-01-13,0,Monday,January,u06534
U06536,2025-03-03 12:32:00+00:00,784.55,2025-03-03,12,Monday,March,u06536
U06544,2025-01-31 11:52:14+00:00,411.76,2025-01-31,11,Friday,January,u06544
U06546,2025-03-22 15:34:49+00:00,1134.65,2025-03-22,15,Saturday,March,u06546
U06557,2025-02-26 05:57:13+00:00,456.51,2025-02-26,5,Wednesday,February,u06557
U06576,2025-04-09 12:57:00+00:00,820.75,2025-04-09,12,Wednesday,April,u06576
U06578,2025-05-30 23:50:11+00:00,101.39,2025-05-30,23,Friday,May,u06578
U06581,2025-06-13 03:15:00+00:00,813.32,2025-06-13,3,Friday,June,u06581
U06585,2025-07-04 10:55:05+00:00,1192.24,2025-07-04,10,Friday,July,u06585
U06589,2025-02-05 15:33:57+00:00,371.35,2025-02-05,15,Wednesday,February,u06589
U06595,2025-06-14 00:32:00+00:00,474.97,2025-06-14,0,Saturday,June,u06595
U06599,2025-03-18 16:20:09+00:00,821.21,2025-03-18,16,Tuesday,March,u06599
U06608,2025-06-20 23:45:00+00:00,1052.72,2025-06-20,23,Friday,June,u06608
U06609,2025-01-25 19:48:59+00:00,153.82,2025-01-25,19,Saturday,January,u06609
U06619,2025-03-31 21:59:00+00:00,1077.25,2025-03-31,21,Monday,March,u06619
U06620,2025-04-02 13:35:09+00:00,482.69,2025-04-02,13,Wednesday,April,u06620
U06632,2025-03-27 05:24:00+00:00,783.28,2025-03-27,5,Thursday,March,u06632
U06637,2025-05-14 01:03:00+00:00,774.11,2025-05-14,1,Wednesday,May,u06637
U06639,2025-01-24 04:22:00+00:00,922.3,2025-01-24,4,Friday,January,u06639
U06640,2025-04-07 10:52:00+00:00,440.22,2025-04-07,10,Monday,April,u06640
U06645,2025-07-05 01:40:00+00:00,1079.32,2025-07-05,1,Saturday,July,u06645
U06649,2025-01-30 12:05:17+00:00,184.84,2025-01-30,12,Thursday,January,u06649
U06651,2025-03-06 20:51:21+00:00,1157.64,2025-03-06,20,Thursday,March,u06651
U06657,2025-05-31 08:46:10+00:00,102.03,2025-05-31,8,Saturday,May,u06657
U06658,2025-02-03 07:54:44+00:00,321.71,2025-02-03,7,Monday,February,u06658
U06664,2025-01-07 14:37:00+00:00,393.8,2025-01-07,14,Tuesday,January,u06664
U06670,2025-04-07 05:46:00+00:00,969.91,2025-04-07,5,Monday,April,u06670
U06674,2025-06-23 12:46:00+00:00,224.02,2025-06-23,12,Monday,June,u06674
U06681,2025-06-24 04:30:39+00:00,848.37,2025-06-24,4,Tuesday,June,u06681
U06686,2025-01-22 23:08:45+00:00,301.25,2025-01-22,23,Wednesday,January,u06686
U06689,2025-04-01 19:46:00+00:00,1029.48,2025-04-01,19,Tuesday,April,u06689
U06691,2025-02-09 13:18:05+00:00,386.17,2025-02-09,13,Sunday,February,u06691
U06692,2025-03-12 13:04:56+00:00,468.26,2025-03-12,13,Wednesday,March,u06692
U06704,2025-05-20 08:07:52+00:00,188.4,2025-05-20,8,Tuesday,May,u06704
U06707,2025-01-08 04:00:42+00:00,660.69,2025-01-08,4,Wednesday,January,u06707
U06728,2025-05-17 17:09:42+00:00,959.19,2025-05-17,17,Saturday,May,u06728
U06750,2025-01-11 14:30:00+00:00,166.71,2025-01-11,14,Saturday,January,u06750
U06752,2025-02-22 05:40:41+00:00,541.01,2025-02-22,5,Saturday,February,u06752
U06757,2025-01-08 00:56:55+00:00,1104.64,2025-01-08,0,Wednesday,January,u06757
U06764,2025-06-17 13:20:38+00:00,1093.62,2025-06-17,13,Tuesday,June,u06764
U06785,2025-06-02 12:42:15+00:00,369.06,2025-06-02,12,Monday,June,u06785
U06788,2025-01-27 22:29:33+00:00,1024.86,2025-01-27,22,Monday,January,u06788
U06794,2025-01-28 13:38:45+00:00,1124.53,2025-01-28,13,Tuesday,January,u06794
U06805,2025-01-14 12:23:00+00:00,425.06,2025-01-14,12,Tuesday,January,u06805
U06815,2025-05-02 01:10:11+00:00,494.75,2025-05-02,1,Friday,May,u06815
U06816,2025-07-16 13:34:00+00:00,265.0,2025-07-16,13,Wednesday,July,u06816
U06825,2025-01-28 08:44:11+00:00,608.26,2025-01-28,8,Tuesday,January,u06825
U06840,2025-06-18 02:58:26+00:00,409.88,2025-06-18,2,Wednesday,June,u06840
U06844,2025-04-15 17:39:52+00:00,139.95,2025-04-15,17,Tuesday,April,u06844
U06859,2025-03-05 16:34:42+00:00,667.81,2025-03-05,16,Wednesday,March,u06859
U06863,2025-05-20 05:51:20+00:00,671.66,2025-05-20,5,Tuesday,May,u06863
U06868,2025-02-02 18:07:15+00:00,1122.43,2025-02-02,18,Sunday,February,u06868
U06870,2025-02-05 01:21:30+00:00,975.66,2025-02-05,1,Wednesday,February,u06870
U06877,2025-06-29 10:00:25+00:00,644.19,2025-06-29,10,Sunday,June,u06877
U06878,2025-04-13 20:07:55+00:00,880.35,2025-04-13,20,Sunday,April,u06878
U06898,2025-06-13 03:09:24+00:00,636.74,2025-06-13,3,Friday,June,u06898
U06900,2025-03-02 05:05:15+00:00,502.47,2025-03-02,5,Sunday,March,u06900
U06906,2025-02-09 14:05:00+00:00,765.9,2025-02-09,14,Sunday,February,u06906
U06926,2025-04-17 09:50:56+00:00,369.98,2025-04-17,9,Thursday,April,u06926
U06927,2025-01-18 09:05:18+00:00,689.51,2025-01-18,9,Saturday,January,u06927
U06940,2025-05-11 09:32:00+00:00,752.82,2025-05-11,9,Sunday,May,u06940
U06945,2025-02-20 08:36:27+00:00,1077.58,2025-02-20,8,Thursday,February,u06945
U06952,2025-03-19 19:40:37+00:00,546.84,2025-03-19,19,Wednesday,March,u06952
U06969,2025-05-29 07:21:53+00:00,752.6,2025-05-29,7,Thursday,May,u06969
U06972,2025-02-12 16:00:29+00:00,267.58,2025-02-12,16,Wednesday,February,u06972
U06991,2025-04-28 04:24:55+00:00,192.8,2025-04-28,4,Monday,April,u06991
U06992,2025-03-25 17:53:24+00:00,1007.28,2025-03-25,17,Tuesday,March,u06992
U07007,2025-04-11 08:18:20+00:00,827.79,2025-04-11,8,Friday,April,u07007
U07017,2025-02-21 20:53:00+00:00,975.11,2025-02-21,20,Friday,February,u07017
U07023,2025-01-16 14:52:00+00:00,1002.25,2025-01-16,14,Thursday,January,u07023
U07029,2025-06-29 20:13:54+00:00,1039.05,2025-06-29,20,Sunday,June,u07029
U07032,2025-07-08 06:45:00+00:00,452.06,2025-07-08,6,Tuesday,July,u07032
U07033,2025-02-06 05:53:00+00:00,1067.39,2025-02-06,5,Thursday,February,u07033
U07034,2025-06-17 20:14:00+00:00,1148.47,2025-06-17,20,Tuesday,June,u07034
U07039,2025-03-01 11:12:00+00:00,1171.47,2025-03-01,11,Saturday,March,u07039
U07053,2025-04-08 20:23:01+00:00,604.88,2025-04-08,20,Tuesday,April,u07053
U07060,2025-01-26 09:56:46+00:00,260.99,2025-01-26,9,Sunday,January,u07060
U07062,2025-01-21 04:11:00+00:00,490.09,2025-01-21,4,Tuesday,January,u07062
U07067,2025-05-06 08:42:59+00:00,871.32,2025-05-06,8,Tuesday,May,u07067
U07069,2025-03-07 06:09:00+00:00,631.81,2025-03-07,6,Friday,March,u07069
U07076,2025-02-27 17:24:00+00:00,77.58,2025-02-27,17,Thursday,February,u07076
U07078,2025-07-07 07:19:45+00:00,978.75,2025-07-07,7,Monday,July,u07078
U07096,2025-05-18 23:49:00+00:00,350.59,2025-05-18,23,Sunday,May,u07096
U07100,2025-06-25 07:24:12+00:00,517.18,2025-06-25,7,Wednesday,June,u07100
U07108,2025-05-04 09:16:14+00:00,335.11,2025-05-04,9,Sunday,May,u07108
U07109,2025-02-20 08:45:11+00:00,604.72,2025-02-20,8,Thursday,February,u07109
U07112,2025-07-08 20:23:39+00:00,466.2,2025-07-08,20,Tuesday,July,u07112
U07115,2025-06-17 15:29:30+00:00,609.26,2025-06-17,15,Tuesday,June,u07115
U07126,2025-02-06 11:36:29+00:00,665.5,2025-02-06,11,Thursday,February,u07126
U07128,2025-02-24 12:26:00+00:00,745.69,2025-02-24,12,Monday,February,u07128
U07133,2025-06-12 11:29:00+00:00,728.24,2025-06-12,11,Thursday,June,u07133
U07137,2025-01-24 10:12:00+00:00,278.41,2025-01-24,10,Friday,January,u07137
U07138,2025-01-26 09:08:46+00:00,188.93,2025-01-26,9,Sunday,January,u07138
U07139,2025-02-13 07:14:00+00:00,406.43,2025-02-13,7,Thursday,February,u07139
U07142,2025-05-11 02:50:13+00:00,1016.24,2025-05-11,2,Sunday,May,u07142
U07143,2025-07-03 19:16:06+00:00,710.89,2025-07-03,19,Thursday,July,u07143
U07145,2025-03-09 11:30:00+00:00,551.14,2025-03-09,11,Sunday,March,u07145
U07151,2025-03-23 05:28:00+00:00,1024.77,2025-03-23,5,Sunday,March,u07151
U07158,2025-02-02 19:56:00+00:00,352.25,2025-02-02,19,Sunday,February,u07158
U07159,2025-05-15 14:59:10+00:00,1037.48,2025-05-15,14,Thursday,May,u07159
U07162,2025-05-06 13:20:15+00:00,1195.6,2025-05-06,13,Tuesday,May,u07162
U07169,2025-01-29 11:56:54+00:00,1058.27,2025-01-29,11,Wednesday,January,u07169
U07187,2025-03-13 21:22:01+00:00,571.47,2025-03-13,21,Thursday,March,u07187
U07192,2025-06-17 09:45:00+00:00,1068.02,2025-06-17,9,Tuesday,June,u07192
U07195,2025-03-13 05:29:33+00:00,798.72,2025-03-13,5,Thursday,March,u07195
U07201,2025-06-23 13:08:00+00:00,879.88,2025-06-23,13,Monday,June,u07201
U07204,2025-04-07 03:01:55+00:00,1030.08,2025-04-07,3,Monday,April,u07204
U07213,2025-05-03 23:32:29+00:00,529.93,2025-05-03,23,Saturday,May,u07213
U07215,2025-03-27 21:13:00+00:00,915.84,2025-03-27,21,Thursday,March,u07215
U07216,2025-04-17 04:02:47+00:00,277.17,2025-04-17,4,Thursday,April,u07216
U07227,2025-06-08 04:14:00+00:00,153.99,2025-06-08,4,Sunday,June,u07227
U07228,2025-03-26 16:08:00+00:00,458.69,2025-03-26,16,Wednesday,March,u07228
U07236,2025-05-09 20:39:29+00:00,80.26,2025-05-09,20,Friday,May,u07236
U07240,2025-05-15 05:29:00+00:00,1114.32,2025-05-15,5,Thursday,May,u07240
U07245,2025-05-25 15:01:25+00:00,644.92,2025-05-25,15,Sunday,May,u07245
U07256,2025-06-18 16:23:00+00:00,800.4,2025-06-18,16,Wednesday,June,u07256
U07257,2025-06-03 10:12:45+00:00,729.63,2025-06-03,10,Tuesday,June,u07257
U07267,2025-06-12 16:00:00+00:00,202.92,2025-06-12,16,Thursday,June,u07267
U07272,2025-05-08 21:23:00+00:00,720.04,2025-05-08,21,Thursday,May,u07272
U07279,2025-03-18 20:24:00+00:00,512.19,2025-03-18,20,Tuesday,March,u07279
U07287,2025-04-11 05:35:06+00:00,272.13,2025-04-11,5,Friday,April,u07287
U07288,2025-06-03 16:41:10+00:00,248.46,2025-06-03,16,Tuesday,June,u07288
U07296,2025-06-08 15:23:00+00:00,774.3,2025-06-08,15,Sunday,June,u07296
U07297,2025-03-03 23:52:07+00:00,236.58,2025-03-03,23,Monday,March,u07297
U07309,2025-05-21 14:59:00+00:00,936.91,2025-05-21,14,Wednesday,May,u07309
U07315,2025-02-13 04:43:00+00:00,764.25,2025-02-13,4,Thursday,February,u07315
U07319,2025-05-17 22:39:17+00:00,304.66,2025-05-17,22,Saturday,May,u07319
U07341,2025-02-01 02:25:09+00:00,256.58,2025-02-01,2,Saturday,February,u07341
U07348,2025-06-01 08:39:00+00:00,741.39,2025-06-01,8,Sunday,June,u07348
U07352,2025-01-23 15:15:00+00:00,114.27,2025-01-23,15,Thursday,January,u07352
U07365,2025-06-26 22:06:00+00:00,838.47,2025-06-26,22,Thursday,June,u07365
U07367,2025-07-07 08:13:00+00:00,396.83,2025-07-07,8,Monday,July,u07367
U07370,2025-06-23 21:05:25+00:00,962.55,2025-06-23,21,Monday,June,u07370
U07383,2025-03-16 01:03:36+00:00,914.26,2025-03-16,1,Sunday,March,u07383
U07407,2025-06-08 17:25:08+00:00,421.23,2025-06-08,17,Sunday,June,u07407
U07435,2025-06-10 10:21:21+00:00,471.75,2025-06-10,10,Tuesday,June,u07435
U07438,2025-06-09 11:36:00+00:00,151.42,2025-06-09,11,Monday,June,u07438
U07440,2025-04-10 13:11:00+00:00,860.08,2025-04-10,13,Thursday,April,u07440
U07441,2025-06-23 15:48:09+00:00,964.15,2025-06-23,15,Monday,June,u07441
U07451,2025-03-11 04:29:59+00:00,785.67,2025-03-11,4,Tuesday,March,u07451
U07454,2025-06-18 19:31:00+00:00,1074.07,2025-06-18,19,Wednesday,June,u07454
U07468,2025-01-11 13:07:00+00:00,323.19,2025-01-11,13,Saturday,January,u07468
U07470,2025-02-05 00:15:34+00:00,662.91,2025-02-05,0,Wednesday,February,u07470
U07473,2025-02-23 00:57:00+00:00,903.91,2025-02-23,0,Sunday,February,u07473
U07475,2025-04-09 09:38:55+00:00,836.02,2025-04-09,9,Wednesday,April,u07475
U07477,2025-04-02 16:25:00+00:00,358.68,2025-04-02,16,Wednesday,April,u07477
U07480,2025-03-27 13:51:22+00:00,613.15,2025-03-27,13,Thursday,March,u07480
U07488,2025-03-09 09:46:00+00:00,799.5,2025-03-09,9,Sunday,March,u07488
U07502,2025-07-03 10:00:00+00:00,1121.49,2025-07-03,10,Thursday,July,u07502
U07503,2025-03-06 08:58:00+00:00,483.95,2025-03-06,8,Thursday,March,u07503
U07504,2025-01-20 23:11:58+00:00,913.19,2025-01-20,23,Monday,January,u07504
U07505,2025-02-01 19:56:00+00:00,303.6,2025-02-01,19,Saturday,February,u07505
U07506,2025-02-12 03:24:00+00:00,992.15,2025-02-12,3,Wednesday,February,u07506
U07515,2025-03-22 11:46:00+00:00,899.66,2025-03-22,11,Saturday,March,u07515
U07518,2025-02-10 16:38:09+00:00,665.48,2025-02-10,16,Monday,February,u07518
U07519,2025-01-30 16:50:36+00:00,684.28,2025-01-30,16,Thursday,January,u07519
U07521,2025-03-19 22:23:00+00:00,989.71,2025-03-19,22,Wednesday,March,u07521
U07523,2025-05-07 07:16:56+00:00,975.85,2025-05-07,7,Wednesday,May,u07523
U07524,2025-06-21 19:36:56+00:00,494.07,2025-06-21,19,Saturday,June,u07524
U07525,2025-01-17 13:45:00+00:00,849.54,2025-01-17,13,Friday,January,u07525
U07526,2025-06-26 00:08:30+00:00,649.5,2025-06-26,0,Thursday,June,u07526
U07530,2025-01-25 08:52:44+00:00,908.97,2025-01-25,8,Saturday,January,u07530
U07549,2025-06-09 23:24:26+00:00,897.82,2025-06-09,23,Monday,June,u07549
U07562,2025-03-07 11:35:00+00:00,765.78,2025-03-07,11,Friday,March,u07562
U07574,2025-05-12 16:28:32+00:00,1053.7,2025-05-12,16,Monday,May,u07574
U07575,2025-07-07 23:22:59+00:00,220.14,2025-07-07,23,Monday,July,u07575
U07577,2025-05-03 08:25:01+00:00,106.72,2025-05-03,8,Saturday,May,u07577
U07590,2025-02-11 16:06:41+00:00,1070.74,2025-02-11,16,Tuesday,February,u07590
U07594,2025-04-03 04:25:26+00:00,571.58,2025-04-03,4,Thursday,April,u07594
U07609,2025-02-09 04:40:00+00:00,1087.55,2025-02-09,4,Sunday,February,u07609
U07610,2025-06-19 06:03:03+00:00,272.37,2025-06-19,6,Thursday,June,u07610
U07620,2025-03-31 09:55:00+00:00,580.39,2025-03-31,9,Monday,March,u07620
U07628,2025-05-12 21:12:00+00:00,1020.91,2025-05-12,21,Monday,May,u07628
U07636,2025-02-21 05:42:46+00:00,1147.65,2025-02-21,5,Friday,February,u07636
U07646,2025-06-10 09:20:22+00:00,896.08,2025-06-10,9,Tuesday,June,u07646
U07648,2025-05-01 09:39:00+00:00,989.9,2025-05-01,9,Thursday,May,u07648
U07652,2025-04-14 01:07:53+00:00,983.03,2025-04-14,1,Monday,April,u07652
U07654,2025-07-02 00:57:00+00:00,1000.83,2025-07-02,0,Wednesday,July,u07654
U07657,2025-01-21 10:11:36+00:00,1066.69,2025-01-21,10,Tuesday,January,u07657
U07662,2025-07-10 22:44:00+00:00,949.01,2025-07-10,22,Thursday,July,u07662
U07683,2025-02-25 07:00:20+00:00,347.02,2025-02-25,7,Tuesday,February,u07683
U07687,2025-01-31 15:28:51+00:00,985.1,2025-01-31,15,Friday,January,u07687
U07701,2025-07-02 05:11:00+00:00,713.39,2025-07-02,5,Wednesday,July,u07701
U07712,2025-02-17 07:07:01+00:00,531.56,2025-02-17,7,Monday,February,u07712
U07717,2025-07-02 13:13:00+00:00,475.65,2025-07-02,13,Wednesday,July,u07717
U07725,2025-02-07 12:54:00+00:00,766.33,2025-02-07,12,Friday,February,u07725
U07726,2025-02-08 01:56:13+00:00,1181.04,2025-02-08,1,Saturday,February,u07726
U07731,2025-06-17 10:27:00+00:00,390.0,2025-06-17,10,Tuesday,June,u07731
U07733,2025-03-20 10:42:40+00:00,494.87,2025-03-20,10,Thursday,March,u07733
U07736,2025-04-12 00:24:28+00:00,534.96,2025-04-12,0,Saturday,April,u07736
