user_id,conversion_date,revenue,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
U06159,2025-05-24 09:36:55+00:00,1138.75,2,May,Saturday,5,21,9,True
U06163,2025-03-28 17:20:00+00:00,377.9,1,March,Friday,4,13,17,False
U06189,2025-06-04 01:58:00+00:00,472.3,2,June,Wednesday,2,23,1,False
U06217,2025-01-12 03:07:36+00:00,229.19,1,January,Sunday,6,2,3,True
U06221,2025-02-15 17:10:48+00:00,549.48,1,February,Saturday,5,7,17,True
U06222,2025-01-31 15:39:08+00:00,191.68,1,January,Friday,4,5,15,False
U06232,2025-05-13 14:30:00+00:00,145.44,2,May,Tuesday,1,20,14,False
U06238,2025-04-15 12:51:00+00:00,482.82,2,April,Tuesday,1,16,12,False
U06245,2025-02-13 00:00:00+00:00,403.47,1,February,Thursday,3,7,0,False
U06264,2025-02-19 17:04:24+00:00,212.94,1,February,Wednesday,2,8,17,False
U06266,2025-02-02 23:49:11+00:00,759.26,1,February,Sunday,6,5,23,True
U06273,2025-05-19 06:17:35+00:00,768.98,2,May,Monday,0,21,6,False
U06279,2025-03-16 12:01:00+00:00,1112.54,1,March,Sunday,6,11,12,True
U06297,2025-04-19 01:40:35+00:00,686.16,2,April,Saturday,5,16,1,True
U06298,2025-06-17 19:21:11+00:00,634.21,2,June,Tuesday,1,25,19,False
U06301,2025-03-27 01:47:00+00:00,984.34,1,March,Thursday,3,13,1,False
U06302,2025-01-26 14:06:14+00:00,80.05,1,January,Sunday,6,4,14,True
U06308,2025-06-04 10:25:00+00:00,764.93,2,June,Wednesday,2,23,10,False
U06314,2025-04-30 12:08:00+00:00,183.76,2,April,Wednesday,2,18,12,False
U06317,2025-06-25 00:44:16+00:00,736.67,2,June,Wednesday,2,26,0,False
U06319,2025-03-26 18:42:00+00:00,126.5,1,March,Wednesday,2,13,18,False
U06320,2025-03-02 05:16:00+00:00,79.63,1,March,Sunday,6,9,5,True
U06321,2025-02-13 23:27:09+00:00,111.36,1,February,Thursday,3,7,23,False
U06340,2025-07-03 21:50:14+00:00,186.91,3,July,Thursday,3,27,21,False
U06341,2025-05-04 08:33:28+00:00,1120.62,2,May,Sunday,6,18,8,True
U06344,2025-04-12 00:07:00+00:00,1090.69,2,April,Saturday,5,15,0,True
U06346,2025-02-17 04:52:00+00:00,1071.62,1,February,Monday,0,8,4,False
U06366,2025-04-05 15:00:10+00:00,749.31,2,April,Saturday,5,14,15,True
U06369,2025-05-17 20:54:00+00:00,213.44,2,May,Saturday,5,20,20,True
U06370,2025-03-25 20:09:38+00:00,424.0,1,March,Tuesday,1,13,20,False
U06385,2025-06-29 10:14:00+00:00,504.42,2,June,Sunday,6,26,10,True
U06387,2025-03-10 03:13:21+00:00,342.4,1,March,Monday,0,11,3,False
U06394,2025-04-18 17:15:00+00:00,1193.74,2,April,Friday,4,16,17,False
U06402,2025-05-25 06:49:35+00:00,149.05,2,May,Sunday,6,21,6,True
U06408,2025-05-08 13:05:00+00:00,201.63,2,May,Thursday,3,19,13,False
U06420,2025-03-11 16:35:24+00:00,1119.24,1,March,Tuesday,1,11,16,False
U06435,2025-02-07 04:24:45+00:00,326.37,1,February,Friday,4,6,4,False
U06449,2025-07-09 21:22:33+00:00,240.8,3,July,Wednesday,2,28,21,False
U06454,2025-03-07 09:38:28+00:00,523.24,1,March,Friday,4,10,9,False
U06459,2025-04-22 14:06:15+00:00,1072.09,2,April,Tuesday,1,17,14,False
U06462,2025-01-19 01:07:00+00:00,908.84,1,January,Sunday,6,3,1,True
U06464,2025-02-22 10:06:00+00:00,957.16,1,February,Saturday,5,8,10,True
U06470,2025-06-01 00:17:16+00:00,582.76,2,June,Sunday,6,22,0,True
U06477,2025-05-26 22:24:51+00:00,228.96,2,May,Monday,0,22,22,False
U06481,2025-04-07 00:27:00+00:00,457.78,2,April,Monday,0,15,0,False
U06482,2025-01-14 12:33:16+00:00,1169.47,1,January,Tuesday,1,3,12,False
U06485,2025-06-18 11:47:07+00:00,707.22,2,June,Wednesday,2,25,11,False
U06487,2025-01-30 12:01:21+00:00,219.44,1,January,Thursday,3,5,12,False
U06488,2025-01-24 07:09:21+00:00,783.16,1,January,Friday,4,4,7,False
U06489,2025-05-20 10:54:27+00:00,695.26,2,May,Tuesday,1,21,10,False
U06497,2025-02-13 13:44:00+00:00,667.76,1,February,Thursday,3,7,13,False
U06500,2025-03-07 16:57:51+00:00,976.41,1,March,Friday,4,10,16,False
U06503,2025-06-27 21:21:04+00:00,641.43,2,June,Friday,4,26,21,False
U06509,2025-04-26 21:19:11+00:00,378.14,2,April,Saturday,5,17,21,True
U06510,2025-01-24 13:10:27+00:00,1171.48,1,January,Friday,4,4,13,False
U06520,2025-01-14 21:53:00+00:00,523.14,1,January,Tuesday,1,3,21,False
U06524,2025-02-04 02:37:00+00:00,520.65,1,February,Tuesday,1,6,2,False
U06534,2025-01-13 00:49:46+00:00,598.81,1,January,Monday,0,3,0,False
U06536,2025-03-03 12:32:00+00:00,784.55,1,March,Monday,0,10,12,False
U06544,2025-01-31 11:52:14+00:00,411.76,1,January,Friday,4,5,11,False
U06546,2025-03-22 15:34:49+00:00,1134.65,1,March,Saturday,5,12,15,True
U06557,2025-02-26 05:57:13+00:00,456.51,1,February,Wednesday,2,9,5,False
U06576,2025-04-09 12:57:00+00:00,820.75,2,April,Wednesday,2,15,12,False
U06578,2025-05-30 23:50:11+00:00,101.39,2,May,Friday,4,22,23,False
U06581,2025-06-13 03:15:00+00:00,813.32,2,June,Friday,4,24,3,False
U06585,2025-07-04 10:55:05+00:00,1192.24,3,July,Friday,4,27,10,False
U06589,2025-02-05 15:33:57+00:00,371.35,1,February,Wednesday,2,6,15,False
U06595,2025-06-14 00:32:00+00:00,474.97,2,June,Saturday,5,24,0,True
U06599,2025-03-18 16:20:09+00:00,821.21,1,March,Tuesday,1,12,16,False
U06608,2025-06-20 23:45:00+00:00,1052.72,2,June,Friday,4,25,23,False
U06609,2025-01-25 19:48:59+00:00,153.82,1,January,Saturday,5,4,19,True
U06619,2025-03-31 21:59:00+00:00,1077.25,1,March,Monday,0,14,21,False
U06620,2025-04-02 13:35:09+00:00,482.69,2,April,Wednesday,2,14,13,False
U06632,2025-03-27 05:24:00+00:00,783.28,1,March,Thursday,3,13,5,False
U06637,2025-05-14 01:03:00+00:00,774.11,2,May,Wednesday,2,20,1,False
U06639,2025-01-24 04:22:00+00:00,922.3,1,January,Friday,4,4,4,False
U06640,2025-04-07 10:52:00+00:00,440.22,2,April,Monday,0,15,10,False
U06645,2025-07-05 01:40:00+00:00,1079.32,3,July,Saturday,5,27,1,True
U06649,2025-01-30 12:05:17+00:00,184.84,1,January,Thursday,3,5,12,False
U06651,2025-03-06 20:51:21+00:00,1157.64,1,March,Thursday,3,10,20,False
U06657,2025-05-31 08:46:10+00:00,102.03,2,May,Saturday,5,22,8,True
U06658,2025-02-03 07:54:44+00:00,321.71,1,February,Monday,0,6,7,False
U06664,2025-01-07 14:37:00+00:00,393.8,1,January,Tuesday,1,2,14,False
U06670,2025-04-07 05:46:00+00:00,969.91,2,April,Monday,0,15,5,False
U06674,2025-06-23 12:46:00+00:00,224.02,2,June,Monday,0,26,12,False
U06681,2025-06-24 04:30:39+00:00,848.37,2,June,Tuesday,1,26,4,False
U06686,2025-01-22 23:08:45+00:00,301.25,1,January,Wednesday,2,4,23,False
U06689,2025-04-01 19:46:00+00:00,1029.48,2,April,Tuesday,1,14,19,False
U06691,2025-02-09 13:18:05+00:00,386.17,1,February,Sunday,6,6,13,True
U06692,2025-03-12 13:04:56+00:00,468.26,1,March,Wednesday,2,11,13,False
U06704,2025-05-20 08:07:52+00:00,188.4,2,May,Tuesday,1,21,8,False
U06707,2025-01-08 04:00:42+00:00,660.69,1,January,Wednesday,2,2,4,False
U06728,2025-05-17 17:09:42+00:00,959.19,2,May,Saturday,5,20,17,True
U06750,2025-01-11 14:30:00+00:00,166.71,1,January,Saturday,5,2,14,True
U06752,2025-02-22 05:40:41+00:00,541.01,1,February,Saturday,5,8,5,True
U06757,2025-01-08 00:56:55+00:00,1104.64,1,January,Wednesday,2,2,0,False
U06764,2025-06-17 13:20:38+00:00,1093.62,2,June,Tuesday,1,25,13,False
U06785,2025-06-02 12:42:15+00:00,369.06,2,June,Monday,0,23,12,False
U06788,2025-01-27 22:29:33+00:00,1024.86,1,January,Monday,0,5,22,False
U06794,2025-01-28 13:38:45+00:00,1124.53,1,January,Tuesday,1,5,13,False
U06805,2025-01-14 12:23:00+00:00,425.06,1,January,Tuesday,1,3,12,False
U06815,2025-05-02 01:10:11+00:00,494.75,2,May,Friday,4,18,1,False
U06816,2025-07-16 13:34:00+00:00,265.0,3,July,Wednesday,2,29,13,False
U06825,2025-01-28 08:44:11+00:00,608.26,1,January,Tuesday,1,5,8,False
U06840,2025-06-18 02:58:26+00:00,409.88,2,June,Wednesday,2,25,2,False
U06844,2025-04-15 17:39:52+00:00,139.95,2,April,Tuesday,1,16,17,False
U06859,2025-03-05 16:34:42+00:00,667.81,1,March,Wednesday,2,10,16,False
U06863,2025-05-20 05:51:20+00:00,671.66,2,May,Tuesday,1,21,5,False
U06868,2025-02-02 18:07:15+00:00,1122.43,1,February,Sunday,6,5,18,True
U06870,2025-02-05 01:21:30+00:00,975.66,1,February,Wednesday,2,6,1,False
U06877,2025-06-29 10:00:25+00:00,644.19,2,June,Sunday,6,26,10,True
U06878,2025-04-13 20:07:55+00:00,880.35,2,April,Sunday,6,15,20,True
U06898,2025-06-13 03:09:24+00:00,636.74,2,June,Friday,4,24,3,False
U06900,2025-03-02 05:05:15+00:00,502.47,1,March,Sunday,6,9,5,True
U06906,2025-02-09 14:05:00+00:00,765.9,1,February,Sunday,6,6,14,True
U06926,2025-04-17 09:50:56+00:00,369.98,2,April,Thursday,3,16,9,False
U06927,2025-01-18 09:05:18+00:00,689.51,1,January,Saturday,5,3,9,True
U06940,2025-05-11 09:32:00+00:00,752.82,2,May,Sunday,6,19,9,True
U06945,2025-02-20 08:36:27+00:00,1077.58,1,February,Thursday,3,8,8,False
U06952,2025-03-19 19:40:37+00:00,546.84,1,March,Wednesday,2,12,19,False
U06969,2025-05-29 07:21:53+00:00,752.6,2,May,Thursday,3,22,7,False
U06972,2025-02-12 16:00:29+00:00,267.58,1,February,Wednesday,2,7,16,False
U06991,2025-04-28 04:24:55+00:00,192.8,2,April,Monday,0,18,4,False
U06992,2025-03-25 17:53:24+00:00,1007.28,1,March,Tuesday,1,13,17,False
U07007,2025-04-11 08:18:20+00:00,827.79,2,April,Friday,4,15,8,False
U07017,2025-02-21 20:53:00+00:00,975.11,1,February,Friday,4,8,20,False
U07023,2025-01-16 14:52:00+00:00,1002.25,1,January,Thursday,3,3,14,False
U07029,2025-06-29 20:13:54+00:00,1039.05,2,June,Sunday,6,26,20,True
U07032,2025-07-08 06:45:00+00:00,452.06,3,July,Tuesday,1,28,6,False
U07033,2025-02-06 05:53:00+00:00,1067.39,1,February,Thursday,3,6,5,False
U07034,2025-06-17 20:14:00+00:00,1148.47,2,June,Tuesday,1,25,20,False
U07039,2025-03-01 11:12:00+00:00,1171.47,1,March,Saturday,5,9,11,True
U07053,2025-04-08 20:23:01+00:00,604.88,2,April,Tuesday,1,15,20,False
U07060,2025-01-26 09:56:46+00:00,260.99,1,January,Sunday,6,4,9,True
U07062,2025-01-21 04:11:00+00:00,490.09,1,January,Tuesday,1,4,4,False
U07067,2025-05-06 08:42:59+00:00,871.32,2,May,Tuesday,1,19,8,False
U07069,2025-03-07 06:09:00+00:00,631.81,1,March,Friday,4,10,6,False
U07076,2025-02-27 17:24:00+00:00,77.58,1,February,Thursday,3,9,17,False
U07078,2025-07-07 07:19:45+00:00,978.75,3,July,Monday,0,28,7,False
U07096,2025-05-18 23:49:00+00:00,350.59,2,May,Sunday,6,20,23,True
U07100,2025-06-25 07:24:12+00:00,517.18,2,June,Wednesday,2,26,7,False
U07108,2025-05-04 09:16:14+00:00,335.11,2,May,Sunday,6,18,9,True
U07109,2025-02-20 08:45:11+00:00,604.72,1,February,Thursday,3,8,8,False
U07112,2025-07-08 20:23:39+00:00,466.2,3,July,Tuesday,1,28,20,False
U07115,2025-06-17 15:29:30+00:00,609.26,2,June,Tuesday,1,25,15,False
U07126,2025-02-06 11:36:29+00:00,665.5,1,February,Thursday,3,6,11,False
U07128,2025-02-24 12:26:00+00:00,745.69,1,February,Monday,0,9,12,False
U07133,2025-06-12 11:29:00+00:00,728.24,2,June,Thursday,3,24,11,False
U07137,2025-01-24 10:12:00+00:00,278.41,1,January,Friday,4,4,10,False
U07138,2025-01-26 09:08:46+00:00,188.93,1,January,Sunday,6,4,9,True
U07139,2025-02-13 07:14:00+00:00,406.43,1,February,Thursday,3,7,7,False
U07142,2025-05-11 02:50:13+00:00,1016.24,2,May,Sunday,6,19,2,True
U07143,2025-07-03 19:16:06+00:00,710.89,3,July,Thursday,3,27,19,False
U07145,2025-03-09 11:30:00+00:00,551.14,1,March,Sunday,6,10,11,True
U07151,2025-03-23 05:28:00+00:00,1024.77,1,March,Sunday,6,12,5,True
U07158,2025-02-02 19:56:00+00:00,352.25,1,February,Sunday,6,5,19,True
U07159,2025-05-15 14:59:10+00:00,1037.48,2,May,Thursday,3,20,14,False
U07162,2025-05-06 13:20:15+00:00,1195.6,2,May,Tuesday,1,19,13,False
U07169,2025-01-29 11:56:54+00:00,1058.27,1,January,Wednesday,2,5,11,False
U07187,2025-03-13 21:22:01+00:00,571.47,1,March,Thursday,3,11,21,False
U07192,2025-06-17 09:45:00+00:00,1068.02,2,June,Tuesday,1,25,9,False
U07195,2025-03-13 05:29:33+00:00,798.72,1,March,Thursday,3,11,5,False
U07201,2025-06-23 13:08:00+00:00,879.88,2,June,Monday,0,26,13,False
U07204,2025-04-07 03:01:55+00:00,1030.08,2,April,Monday,0,15,3,False
U07213,2025-05-03 23:32:29+00:00,529.93,2,May,Saturday,5,18,23,True
U07215,2025-03-27 21:13:00+00:00,915.84,1,March,Thursday,3,13,21,False
U07216,2025-04-17 04:02:47+00:00,277.17,2,April,Thursday,3,16,4,False
U07227,2025-06-08 04:14:00+00:00,153.99,2,June,Sunday,6,23,4,True
U07228,2025-03-26 16:08:00+00:00,458.69,1,March,Wednesday,2,13,16,False
U07236,2025-05-09 20:39:29+00:00,80.26,2,May,Friday,4,19,20,False
U07240,2025-05-15 05:29:00+00:00,1114.32,2,May,Thursday,3,20,5,False
U07245,2025-05-25 15:01:25+00:00,644.92,2,May,Sunday,6,21,15,True
U07256,2025-06-18 16:23:00+00:00,800.4,2,June,Wednesday,2,25,16,False
U07257,2025-06-03 10:12:45+00:00,729.63,2,June,Tuesday,1,23,10,False
U07267,2025-06-12 16:00:00+00:00,202.92,2,June,Thursday,3,24,16,False
U07272,2025-05-08 21:23:00+00:00,720.04,2,May,Thursday,3,19,21,False
U07279,2025-03-18 20:24:00+00:00,512.19,1,March,Tuesday,1,12,20,False
U07287,2025-04-11 05:35:06+00:00,272.13,2,April,Friday,4,15,5,False
U07288,2025-06-03 16:41:10+00:00,248.46,2,June,Tuesday,1,23,16,False
U07296,2025-06-08 15:23:00+00:00,774.3,2,June,Sunday,6,23,15,True
U07297,2025-03-03 23:52:07+00:00,236.58,1,March,Monday,0,10,23,False
U07309,2025-05-21 14:59:00+00:00,936.91,2,May,Wednesday,2,21,14,False
U07315,2025-02-13 04:43:00+00:00,764.25,1,February,Thursday,3,7,4,False
U07319,2025-05-17 22:39:17+00:00,304.66,2,May,Saturday,5,20,22,True
U07341,2025-02-01 02:25:09+00:00,256.58,1,February,Saturday,5,5,2,True
U07348,2025-06-01 08:39:00+00:00,741.39,2,June,Sunday,6,22,8,True
U07352,2025-01-23 15:15:00+00:00,114.27,1,January,Thursday,3,4,15,False
U07365,2025-06-26 22:06:00+00:00,838.47,2,June,Thursday,3,26,22,False
U07367,2025-07-07 08:13:00+00:00,396.83,3,July,Monday,0,28,8,False
U07370,2025-06-23 21:05:25+00:00,962.55,2,June,Monday,0,26,21,False
U07383,2025-03-16 01:03:36+00:00,914.26,1,March,Sunday,6,11,1,True
U07407,2025-06-08 17:25:08+00:00,421.23,2,June,Sunday,6,23,17,True
U07435,2025-06-10 10:21:21+00:00,471.75,2,June,Tuesday,1,24,10,False
U07438,2025-06-09 11:36:00+00:00,151.42,2,June,Monday,0,24,11,False
U07440,2025-04-10 13:11:00+00:00,860.08,2,April,Thursday,3,15,13,False
U07441,2025-06-23 15:48:09+00:00,964.15,2,June,Monday,0,26,15,False
U07451,2025-03-11 04:29:59+00:00,785.67,1,March,Tuesday,1,11,4,False
U07454,2025-06-18 19:31:00+00:00,1074.07,2,June,Wednesday,2,25,19,False
U07468,2025-01-11 13:07:00+00:00,323.19,1,January,Saturday,5,2,13,True
U07470,2025-02-05 00:15:34+00:00,662.91,1,February,Wednesday,2,6,0,False
U07473,2025-02-23 00:57:00+00:00,903.91,1,February,Sunday,6,8,0,True
U07475,2025-04-09 09:38:55+00:00,836.02,2,April,Wednesday,2,15,9,False
U07477,2025-04-02 16:25:00+00:00,358.68,2,April,Wednesday,2,14,16,False
U07480,2025-03-27 13:51:22+00:00,613.15,1,March,Thursday,3,13,13,False
U07488,2025-03-09 09:46:00+00:00,799.5,1,March,Sunday,6,10,9,True
U07502,2025-07-03 10:00:00+00:00,1121.49,3,July,Thursday,3,27,10,False
U07503,2025-03-06 08:58:00+00:00,483.95,1,March,Thursday,3,10,8,False
U07504,2025-01-20 23:11:58+00:00,913.19,1,January,Monday,0,4,23,False
U07505,2025-02-01 19:56:00+00:00,303.6,1,February,Saturday,5,5,19,True
U07506,2025-02-12 03:24:00+00:00,992.15,1,February,Wednesday,2,7,3,False
U07515,2025-03-22 11:46:00+00:00,899.66,1,March,Saturday,5,12,11,True
U07518,2025-02-10 16:38:09+00:00,665.48,1,February,Monday,0,7,16,False
U07519,2025-01-30 16:50:36+00:00,684.28,1,January,Thursday,3,5,16,False
U07521,2025-03-19 22:23:00+00:00,989.71,1,March,Wednesday,2,12,22,False
U07523,2025-05-07 07:16:56+00:00,975.85,2,May,Wednesday,2,19,7,False
U07524,2025-06-21 19:36:56+00:00,494.07,2,June,Saturday,5,25,19,True
U07525,2025-01-17 13:45:00+00:00,849.54,1,January,Friday,4,3,13,False
U07526,2025-06-26 00:08:30+00:00,649.5,2,June,Thursday,3,26,0,False
U07530,2025-01-25 08:52:44+00:00,908.97,1,January,Saturday,5,4,8,True
U07549,2025-06-09 23:24:26+00:00,897.82,2,June,Monday,0,24,23,False
U07562,2025-03-07 11:35:00+00:00,765.78,1,March,Friday,4,10,11,False
U07574,2025-05-12 16:28:32+00:00,1053.7,2,May,Monday,0,20,16,False
U07575,2025-07-07 23:22:59+00:00,220.14,3,July,Monday,0,28,23,False
U07577,2025-05-03 08:25:01+00:00,106.72,2,May,Saturday,5,18,8,True
U07590,2025-02-11 16:06:41+00:00,1070.74,1,February,Tuesday,1,7,16,False
U07594,2025-04-03 04:25:26+00:00,571.58,2,April,Thursday,3,14,4,False
U07609,2025-02-09 04:40:00+00:00,1087.55,1,February,Sunday,6,6,4,True
U07610,2025-06-19 06:03:03+00:00,272.37,2,June,Thursday,3,25,6,False
U07620,2025-03-31 09:55:00+00:00,580.39,1,March,Monday,0,14,9,False
U07628,2025-05-12 21:12:00+00:00,1020.91,2,May,Monday,0,20,21,False
U07636,2025-02-21 05:42:46+00:00,1147.65,1,February,Friday,4,8,5,False
U07646,2025-06-10 09:20:22+00:00,896.08,2,June,Tuesday,1,24,9,False
U07648,2025-05-01 09:39:00+00:00,989.9,2,May,Thursday,3,18,9,False
U07652,2025-04-14 01:07:53+00:00,983.03,2,April,Monday,0,16,1,False
U07654,2025-07-02 00:57:00+00:00,1000.83,3,July,Wednesday,2,27,0,False
U07657,2025-01-21 10:11:36+00:00,1066.69,1,January,Tuesday,1,4,10,False
U07662,2025-07-10 22:44:00+00:00,949.01,3,July,Thursday,3,28,22,False
U07683,2025-02-25 07:00:20+00:00,347.02,1,February,Tuesday,1,9,7,False
U07687,2025-01-31 15:28:51+00:00,985.1,1,January,Friday,4,5,15,False
U07701,2025-07-02 05:11:00+00:00,713.39,3,July,Wednesday,2,27,5,False
U07712,2025-02-17 07:07:01+00:00,531.56,1,February,Monday,0,8,7,False
U07717,2025-07-02 13:13:00+00:00,475.65,3,July,Wednesday,2,27,13,False
U07725,2025-02-07 12:54:00+00:00,766.33,1,February,Friday,4,6,12,False
U07726,2025-02-08 01:56:13+00:00,1181.04,1,February,Saturday,5,6,1,True
U07731,2025-06-17 10:27:00+00:00,390.0,2,June,Tuesday,1,25,10,False
U07733,2025-03-20 10:42:40+00:00,494.87,1,March,Thursday,3,12,10,False
U07736,2025-04-12 00:24:28+00:00,534.96,2,April,Saturday,5,15,0,True
U07739,2025-02-26 02:44:00+00:00,114.57,1,February,Wednesday,2,9,2,False
U07742,2025-02-28 08:35:19+00:00,156.77,1,February,Friday,4,9,8,False
U07745,2025-04-22 05:29:00+00:00,441.13,2,April,Tuesday,1,17,5,False
U07746,2025-06-03 20:41:00+00:00,395.39,2,June,Tuesday,1,23,20,False
U07760,2025-03-02 17:29:20+00:00,1088.5,1,March,Sunday,6,9,17,True
U07772,2025-04-07 22:16:00+00:00,880.85,2,April,Monday,0,15,22,False
U07776,2025-02-03 14:13:52+00:00,312.64,1,February,Monday,0,6,14,False
U07777,2025-06-14 13:14:47+00:00,299.49,2,June,Saturday,5,24,13,True
U07787,2025-04-19 05:36:21+00:00,208.1,2,April,Saturday,5,16,5,True
U07788,2025-03-13 14:58:00+00:00,277.58,1,March,Thursday,3,11,14,False
U07791,2025-04-29 11:56:00+00:00,514.06,2,April,Tuesday,1,18,11,False
U07798,2025-06-17 13:31:45+00:00,556.22,2,June,Tuesday,1,25,13,False
U07808,2025-06-20 14:37:00+00:00,735.59,2,June,Friday,4,25,14,False
U07809,2025-02-03 20:33:00+00:00,365.49,1,February,Monday,0,6,20,False
U07815,2025-01-15 08:41:30+00:00,1162.15,1,January,Wednesday,2,3,8,False
U07818,2025-04-30 14:59:00+00:00,1007.43,2,April,Wednesday,2,18,14,False
U07820,2025-06-16 10:24:25+00:00,322.13,2,June,Monday,0,25,10,False
U07832,2025-01-24 01:59:00+00:00,1135.95,1,January,Friday,4,4,1,False
U07834,2025-01-25 02:47:32+00:00,126.31,1,January,Saturday,5,4,2,True
U07838,2025-05-21 18:01:23+00:00,237.81,2,May,Wednesday,2,21,18,False
U07842,2025-04-18 21:27:08+00:00,504.53,2,April,Friday,4,16,21,False
U07850,2025-05-31 02:53:49+00:00,157.23,2,May,Saturday,5,22,2,True
U07860,2025-06-10 03:21:53+00:00,220.85,2,June,Tuesday,1,24,3,False
U07873,2025-03-08 20:27:53+00:00,910.67,1,March,Saturday,5,10,20,True
U07874,2025-04-30 02:06:06+00:00,258.18,2,April,Wednesday,2,18,2,False
U07879,2025-02-01 19:10:22+00:00,1164.5,1,February,Saturday,5,5,19,True
U07887,2025-05-27 15:25:00+00:00,212.02,2,May,Tuesday,1,22,15,False
U07892,2025-03-13 06:28:00+00:00,358.9,1,March,Thursday,3,11,6,False
U07896,2025-06-22 16:13:29+00:00,756.83,2,June,Sunday,6,25,16,True
U07915,2025-06-08 02:37:20+00:00,709.63,2,June,Sunday,6,23,2,True
U07933,2025-05-10 16:39:00+00:00,179.31,2,May,Saturday,5,19,16,True
U07937,2025-05-13 16:46:41+00:00,697.46,2,May,Tuesday,1,20,16,False
U07938,2025-01-09 16:15:00+00:00,134.6,1,January,Thursday,3,2,16,False
U07970,2025-04-08 13:35:28+00:00,600.98,2,April,Tuesday,1,15,13,False
U07972,2025-06-25 22:57:00+00:00,189.33,2,June,Wednesday,2,26,22,False
U08004,2025-02-05 05:09:30+00:00,1105.54,1,February,Wednesday,2,6,5,False
U08010,2025-06-02 04:19:00+00:00,603.79,2,June,Monday,0,23,4,False
U08015,2025-04-09 15:55:48+00:00,525.63,2,April,Wednesday,2,15,15,False
U08026,2025-02-23 18:46:00+00:00,129.82,1,February,Sunday,6,8,18,True
U08029,2025-04-30 15:25:52+00:00,1174.5,2,April,Wednesday,2,18,15,False
U08030,2025-05-27 04:34:00+00:00,377.88,2,May,Tuesday,1,22,4,False
U08039,2025-04-06 21:58:00+00:00,209.52,2,April,Sunday,6,14,21,True
U08055,2025-04-23 14:25:09+00:00,1120.58,2,April,Wednesday,2,17,14,False
U08056,2025-07-02 03:54:00+00:00,363.66,3,July,Wednesday,2,27,3,False
U08057,2025-03-27 09:51:00+00:00,789.34,1,March,Thursday,3,13,9,False
U08063,2025-06-08 08:04:06+00:00,213.61,2,June,Sunday,6,23,8,True
U08065,2025-05-11 20:48:00+00:00,875.52,2,May,Sunday,6,19,20,True
U08081,2025-02-22 16:38:00+00:00,476.85,1,February,Saturday,5,8,16,True
U08086,2025-06-26 19:09:09+00:00,368.55,2,June,Thursday,3,26,19,False
U08092,2025-05-27 06:20:54+00:00,1126.46,2,May,Tuesday,1,22,6,False
U08094,2025-05-19 22:44:00+00:00,893.28,2,May,Monday,0,21,22,False
U08110,2025-03-27 21:12:18+00:00,237.64,1,March,Thursday,3,13,21,False
U08122,2025-05-11 11:54:18+00:00,199.05,2,May,Sunday,6,19,11,True
U08123,2025-03-15 21:42:07+00:00,1003.52,1,March,Saturday,5,11,21,True
U08131,2025-06-27 13:36:25+00:00,515.28,2,June,Friday,4,26,13,False
U08134,2025-06-28 16:31:00+00:00,1135.37,2,June,Saturday,5,26,16,True
U08146,2025-05-07 01:11:31+00:00,1196.43,2,May,Wednesday,2,19,1,False
U08151,2025-06-02 16:35:00+00:00,299.77,2,June,Monday,0,23,16,False
U08158,2025-03-24 20:27:13+00:00,76.93,1,March,Monday,0,13,20,False
U08160,2025-04-10 17:40:00+00:00,425.65,2,April,Thursday,3,15,17,False
U08174,2025-07-06 19:13:01+00:00,440.98,3,July,Sunday,6,27,19,True
U08182,2025-01-08 08:22:39+00:00,452.12,1,January,Wednesday,2,2,8,False
U08184,2025-05-20 00:44:12+00:00,393.65,2,May,Tuesday,1,21,0,False
U08188,2025-06-06 06:49:51+00:00,789.62,2,June,Friday,4,23,6,False
U08190,2025-01-11 02:05:30+00:00,337.06,1,January,Saturday,5,2,2,True
U08196,2025-02-28 03:39:00+00:00,459.82,1,February,Friday,4,9,3,False
U08201,2025-05-01 03:34:43+00:00,168.3,2,May,Thursday,3,18,3,False
U08205,2025-06-09 10:10:16+00:00,971.73,2,June,Monday,0,24,10,False
U08209,2025-03-20 03:58:00+00:00,212.92,1,March,Thursday,3,12,3,False
U08220,2025-02-17 14:12:19+00:00,797.82,1,February,Monday,0,8,14,False
U08227,2025-06-07 04:41:43+00:00,545.46,2,June,Saturday,5,23,4,True
U08240,2025-06-08 11:25:20+00:00,1144.96,2,June,Sunday,6,23,11,True
U08247,2025-06-14 12:09:30+00:00,790.07,2,June,Saturday,5,24,12,True
U08271,2025-07-05 12:09:36+00:00,217.88,3,July,Saturday,5,27,12,True
U08289,2025-06-03 08:19:00+00:00,593.14,2,June,Tuesday,1,23,8,False
U08294,2025-05-17 10:08:11+00:00,895.82,2,May,Saturday,5,20,10,True
U08295,2025-02-21 05:42:00+00:00,514.73,1,February,Friday,4,8,5,False
U08314,2025-04-26 06:20:00+00:00,101.45,2,April,Saturday,5,17,6,True
U08325,2025-04-26 23:54:56+00:00,434.08,2,April,Saturday,5,17,23,True
U08327,2025-05-18 16:34:11+00:00,716.38,2,May,Sunday,6,20,16,True
U08333,2025-02-18 17:39:00+00:00,716.34,1,February,Tuesday,1,8,17,False
U08346,2025-01-23 00:07:00+00:00,820.88,1,January,Thursday,3,4,0,False
